YXDM,YXMC,SSDM,SSMC,BXLXDM,BXLXMC,XZLBDM,XZLBMC,SF211,SF985
14039,四川大学锦江学院,51,四川省,22,独立学院,01,综合院校,否,否
14040,郑州成功财经学院,41,河南省,32,民办高等学校,08,财经院校,否,否
14041,西安理工大学高科学院,61,陕西省,22,独立学院,02,工科院校,否,否
14042,西安科技大学高新学院,61,陕西省,22,独立学院,02,工科院校,否,否
14043,四川文化艺术学院,51,四川省,32,民办高等学校,11,艺术院校,否,否
14045,西南科技大学城市学院,51,四川省,22,独立学院,02,工科院校,否,否
14046,福建农林大学金山学院,35,福建省,22,独立学院,03,农业院校,否,否
14047,石家庄经济职业学院,13,河北省,32,民办高等学校,01,综合院校,否,否
14048,内蒙古科技职业学院,15,内蒙古自治区,32,民办高等学校,02,工科院校,否,否
14049,内蒙古北方职业技术学院,15,内蒙古自治区,32,民办高等学校,01,综合院校,否,否
14050,赤峰职业技术学院,15,内蒙古自治区,32,民办高等学校,01,综合院校,否,否
14051,内蒙古经贸外语职业学院,15,内蒙古自治区,32,民办高等学校,07,语言院校,否,否
14052,吉林铁道职业技术学院,22,吉林省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14053,黑龙江交通职业技术学院,23,黑龙江省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14055,哈尔滨应用职业技术学院,23,黑龙江省,32,民办高等学校,02,工科院校,否,否
14056,南京机电职业技术学院,32,江苏省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14058,民办合肥财经职业学院,34,安徽省,32,民办高等学校,08,财经院校,否,否
14059,厦门软件职业技术学院,35,福建省,32,民办高等学校,02,工科院校,否,否
14060,福建体育职业技术学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,10,体育院校,否,否
14061,三峡电力职业学院,42,湖北省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14062,郑州电力职业技术学院,41,河南省,32,民办高等学校,02,工科院校,否,否
14063,广东科贸职业学院,44,广东省,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
14065,广州科技贸易职业学院,44,广东省,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
14066,中山职业技术学院,44,广东省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14067,柳州城市职业学院,45,广西壮族自治区,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14068,百色职业学院,45,广西壮族自治区,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14069,重庆青年职业技术学院,50,重庆市,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14070,四川科技职业学院,51,四川省,32,民办高等学校,02,工科院校,否,否
14071,湖南电气职业技术学院,43,湖南省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14072,湖南外国语职业学院,43,湖南省,32,民办高等学校,07,语言院校,否,否
14073,北京经济管理职业学院,11,北京市,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
14075,北京劳动保障职业学院,11,北京市,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14076,辽宁装备制造职业技术学院,21,辽宁省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14077,辽河石油职业技术学院,21,辽宁省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14078,山东商务职业学院,37,山东省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14079,山东轻工职业学院,37,山东省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14080,山东城市建设职业学院,37,山东省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14081,烟台汽车工程职业学院,37,山东省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14082,山东司法警官职业学院,37,山东省,14,普通高等学校:专科院校:高等职业学校,09,政法院校,否,否
14083,贵阳护理职业学院,52,贵州省,14,普通高等学校:专科院校:高等职业学校,05,医药院校,否,否
14085,西藏职业技术学院,54,西藏自治区,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14086,四川文化产业职业学院,51,四川省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14087,天津财经大学珠江学院,12,天津市,22,独立学院,01,综合院校,否,否
14088,温州科技职业学院,33,浙江省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14089,浙江汽车职业技术学院,33,浙江省,32,民办高等学校,02,工科院校,否,否
14090,浙江横店影视职业学院,33,浙江省,32,民办高等学校,11,艺术院校,否,否
14091,四川财经职业学院,51,四川省,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
14092,滇西科技师范学院,53,云南省,12,普通高等学校:本科院校:学院,06,师范院校,否,否
14093,运城幼儿师范高等专科学校,14,山西省,13,普通高等学校:专科院校:高等专科学校,06,师范院校,否,否
14095,黑龙江幼儿师范高等专科学校,23,黑龙江省,13,普通高等学校:专科院校:高等专科学校,06,师范院校,否,否
14096,安庆医药高等专科学校,34,安徽省,13,普通高等学校:专科院校:高等专科学校,05,医药院校,否,否
14097,益阳医学高等专科学校,43,湖南省,13,普通高等学校:专科院校:高等专科学校,05,医药院校,否,否
14098,合肥师范学院,34,安徽省,12,普通高等学校:本科院校:学院,06,师范院校,否,否
14099,湖北第二师范学院,42,湖北省,12,普通高等学校:本科院校:学院,06,师范院校,否,否
14100,山东政法学院,37,山东省,12,普通高等学校:本科院校:学院,09,政法院校,否,否
14101,太原工业学院,14,山西省,12,普通高等学校:本科院校:学院,02,工科院校,否,否
14102,天津广播影视职业学院,12,天津市,14,普通高等学校:专科院校:高等职业学校,11,艺术院校,否,否
14103,冀中职业学院,13,河北省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14105,山西老区职业技术学院,14,山西省,32,民办高等学校,01,综合院校,否,否
14106,辽宁地质工程职业学院,21,辽宁省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14107,白城职业技术学院,22,吉林省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14108,哈尔滨科学技术职业学院,23,黑龙江省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14109,黑龙江粮食职业学院,23,黑龙江省,14,普通高等学校:专科院校:高等职业学校,03,农业院校,否,否
14110,漳州城市职业学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,06,师范院校,否,否
14111,厦门南洋职业学院,35,福建省,32,民办高等学校,01,综合院校,否,否
14112,厦门东海职业技术学院,35,福建省,32,民办高等学校,01,综合院校,否,否
14113,漳州科技职业学院,35,福建省,32,民办高等学校,03,农业院校,否,否
14115,漳州理工职业学院,35,福建省,32,民办高等学校,02,工科院校,否,否
14116,武夷山职业学院,35,福建省,32,民办高等学校,01,综合院校,否,否
14117,漳州卫生职业学院,35,福建省,14,普通高等学校:专科院校:高等职业学校,05,医药院校,否,否
14118,菏泽家政职业学院,37,山东省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14119,湖北科技职业学院,42,湖北省,32,民办高等学校,02,工科院校,否,否
14120,湖北青年职业学院,42,湖北省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14121,湖南都市职业学院,43,湖南省,32,民办高等学校,01,综合院校,否,否
14122,湖南电子科技职业学院,43,湖南省,32,民办高等学校,02,工科院校,否,否
14123,广州珠江职业技术学院,44,广东省,32,民办高等学校,01,综合院校,否,否
14125,广州松田职业学院,44,广东省,32,民办高等学校,01,综合院校,否,否
14126,广东文理职业学院,44,广东省,32,民办高等学校,01,综合院校,否,否
14127,广西工程职业学院,45,广西壮族自治区,32,民办高等学校,02,工科院校,否,否
14128,重庆财经职业学院,50,重庆市,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
14129,贵阳职业技术学院,52,贵州省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14130,云南锡业职业技术学院,53,云南省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14131,甘肃钢铁职业技术学院,62,甘肃省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14132,安徽涉外经济职业学院,34,安徽省,32,民办高等学校,08,财经院校,否,否
14133,安徽绿海商务职业学院,34,安徽省,32,民办高等学校,01,综合院校,否,否
14135,合肥共达职业技术学院,34,安徽省,32,民办高等学校,01,综合院校,否,否
14136,广州城建职业学院,44,广东省,32,民办高等学校,02,工科院校,否,否
14137,蚌埠经济技术职业学院,34,安徽省,32,民办高等学校,08,财经院校,否,否
14138,新疆职业大学,65,新疆维吾尔自治区,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14139,北京社会管理职业学院,11,北京市,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14140,北京艺术传媒职业学院,11,北京市,32,民办高等学校,01,综合院校,否,否
14158,石家庄人民医学高等专科学校,13,河北省,32,民办高等学校,05,医药院校,否,否
14160,宿迁学院,32,江苏省,32,民办高等学校,01,综合院校,否,否
14163,苏州高博软件技术职业学院,32,江苏省,32,民办高等学校,02,工科院校,否,否
14165,民办安徽旅游职业学院,34,安徽省,32,民办高等学校,02,工科院校,否,否
14166,江西新能源科技职业学院,36,江西省,32,民办高等学校,02,工科院校,否,否
14167,江西枫林涉外经贸职业学院,36,江西省,32,民办高等学校,08,财经院校,否,否
14168,江西泰豪动漫职业学院,36,江西省,32,民办高等学校,11,艺术院校,否,否
14169,周口科技职业学院,41,河南省,32,民办高等学校,02,工科院校,否,否
14170,广西理工职业技术学院,45,广西壮族自治区,32,民办高等学校,02,工科院校,否,否
14171,梧州职业学院,45,广西壮族自治区,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14172,海南科技职业学院,46,海南省,32,民办高等学校,02,工科院校,否,否
14173,重庆科创职业学院,50,重庆市,32,民办高等学校,02,工科院校,否,否
14175,四川城市职业学院,51,四川省,32,民办高等学校,01,综合院校,否,否
14176,四川现代职业学院,51,四川省,32,民办高等学校,01,综合院校,否,否
14177,山西经贸职业学院,14,山西省,14,普通高等学校:专科院校:高等职业学校,08,财经院校,否,否
14178,佳木斯职业学院,23,黑龙江省,14,普通高等学校:专科院校:高等职业学校,01,综合院校,否,否
14179,上海体育职业学院,31,上海市,14,普通高等学校:专科院校:高等职业学校,10,体育院校,否,否
14180,南京旅游职业学院,32,江苏省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14181,河南建筑职业技术学院,41,河南省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14182,湖南国防工业职业技术学院,43,湖南省,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
14183,重庆建筑工程职业学院,50,重庆市,14,普通高等学校:专科院校:高等职业学校,02,工科院校,否,否
