ID,GJ,SF,SFDM,CS,CSDM,XQ,XQDM,YZBM
385,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,阿鲁科尔沁旗,150421,025550
386,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,巴林左旗,150422,025450
387,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,巴林右旗,150423,025150
388,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,林西县,150424,025250
389,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,克什克腾旗,150425,025350
390,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,翁牛特旗,150426,024500
391,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,喀喇沁旗,150428,024400
392,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,宁城县,150429,024200
393,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,敖汉旗,150430,024300
394,中华人民共和国,内蒙古自治区,150000,赤峰市,150400,其它区,150431,024000
395,中华人民共和国,内蒙古自治区,150000,通辽市,150500,科尔沁区,150502,028000
396,中华人民共和国,内蒙古自治区,150000,通辽市,150500,科尔沁左翼中旗,150521,029300
397,中华人民共和国,内蒙古自治区,150000,通辽市,150500,科尔沁左翼后旗,150522,028100
398,中华人民共和国,内蒙古自治区,150000,通辽市,150500,开鲁县,150523,028400
399,中华人民共和国,内蒙古自治区,150000,通辽市,150500,库伦旗,150524,028200
400,中华人民共和国,内蒙古自治区,150000,通辽市,150500,奈曼旗,150525,028300
401,中华人民共和国,内蒙古自治区,150000,通辽市,150500,扎鲁特旗,150526,029100
402,中华人民共和国,内蒙古自治区,150000,通辽市,150500,霍林郭勒市,150581,029200
403,中华人民共和国,内蒙古自治区,150000,通辽市,150500,其它区,150582,028000
404,中华人民共和国,内蒙古自治区,150000,鄂尔多斯市,150600,东胜区,150602,017000
405,中华人民共和国,内蒙古自治区,150000,鄂尔多斯市,150600,达拉特旗,150621,014300
406,中华人民共和国,内蒙古自治区,150000,鄂尔多斯市,150600,准格尔旗,150622,017100
407,中华人民共和国,内蒙古自治区,150000,鄂尔多斯市,150600,鄂托克前旗,150623,016200
408,中华人民共和国,内蒙古自治区,150000,鄂尔多斯市,150600,鄂托克旗,150624,016100
409,中华人民共和国,内蒙古自治区,150000,鄂尔多斯市,150600,杭锦旗,150625,017400
410,中华人民共和国,内蒙古自治区,150000,鄂尔多斯市,150600,乌审旗,150626,017300
411,中华人民共和国,内蒙古自治区,150000,鄂尔多斯市,150600,伊金霍洛旗,150627,017200
412,中华人民共和国,内蒙古自治区,150000,鄂尔多斯市,150600,其它区,150628,017000
413,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,海拉尔区,150702,021000
414,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,阿荣旗,150721,162750
415,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,莫力达瓦达斡尔族自治旗,150722,162850
416,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,鄂伦春自治旗,150723,165450
417,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,鄂温克族自治旗,150724,021100
418,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,陈巴尔虎旗,150725,021500
419,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,新巴尔虎左旗,150726,021200
420,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,新巴尔虎右旗,150727,021300
421,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,满洲里市,150781,021400
422,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,牙克石市,150782,162650
423,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,扎兰屯市,150783,162650
424,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,额尔古纳市,150784,022250
425,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,根河市,150785,022350
426,中华人民共和国,内蒙古自治区,150000,呼伦贝尔市,150700,其它区,150786,021000
427,中华人民共和国,内蒙古自治区,150000,巴彦淖尔市,150800,临河区,150802,015001
428,中华人民共和国,内蒙古自治区,150000,巴彦淖尔市,150800,五原县,150821,015100
429,中华人民共和国,内蒙古自治区,150000,巴彦淖尔市,150800,磴口县,150822,015200
430,中华人民共和国,内蒙古自治区,150000,巴彦淖尔市,150800,乌拉特前旗,150823,015400
431,中华人民共和国,内蒙古自治区,150000,巴彦淖尔市,150800,乌拉特中旗,150824,015300
432,中华人民共和国,内蒙古自治区,150000,巴彦淖尔市,150800,乌拉特后旗,150825,015500
433,中华人民共和国,内蒙古自治区,150000,巴彦淖尔市,150800,杭锦后旗,150826,015400
434,中华人民共和国,内蒙古自治区,150000,巴彦淖尔市,150800,其它区,150827,015000
435,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,集宁区,150902,012000
436,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,卓资县,150921,012300
437,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,化德县,150922,013350
438,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,商都县,150923,013400
439,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,兴和县,150924,013650
440,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,凉城县,150925,013750
441,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,察哈尔右翼前旗,150926,012200
442,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,察哈尔右翼中旗,150927,013550
443,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,察哈尔右翼后旗,150928,012400
444,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,四子王旗,150929,011800
445,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,丰镇市,150981,012100
446,中华人民共和国,内蒙古自治区,150000,乌兰察布市,150900,其它区,150982,012000
447,中华人民共和国,内蒙古自治区,150000,兴安盟,152200,乌兰浩特市,152201,137400
448,中华人民共和国,内蒙古自治区,150000,兴安盟,152200,阿尔山市,152202,137800
449,中华人民共和国,内蒙古自治区,150000,兴安盟,152200,科尔沁右翼前旗,152221,137400
450,中华人民共和国,内蒙古自治区,150000,兴安盟,152200,科尔沁右翼中旗,152222,029400
451,中华人民共和国,内蒙古自治区,150000,兴安盟,152200,扎赉特旗,152223,137600
452,中华人民共和国,内蒙古自治区,150000,兴安盟,152200,突泉县,152224,137500
453,中华人民共和国,内蒙古自治区,150000,兴安盟,152200,兴安盟其它区,152225,137400
454,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,二连浩特市,152501,011100
455,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,锡林浩特市,152502,026000
456,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,阿巴嘎旗,152522,011400
457,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,苏尼特左旗,152523,011300
458,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,苏尼特右旗,152524,011200
459,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,东乌珠穆沁旗,152525,026300
460,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,西乌珠穆沁旗,152526,026200
461,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,太仆寺旗,152527,027000
462,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,镶黄旗,152528,013250
463,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,正镶白旗,152529,013800
464,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,正蓝旗,152530,027200
465,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,多伦县,152531,027300
466,中华人民共和国,内蒙古自治区,150000,锡林郭勒盟,152500,其它区,152532,026000
467,中华人民共和国,内蒙古自治区,150000,阿拉善盟,152900,阿拉善左旗,152921,750300
468,中华人民共和国,内蒙古自治区,150000,阿拉善盟,152900,阿拉善右旗,152922,737300
469,中华人民共和国,内蒙古自治区,150000,阿拉善盟,152900,额济纳旗,152923,735400
470,中华人民共和国,内蒙古自治区,150000,阿拉善盟,152900,其它区,152924,750300
471,中华人民共和国,辽宁省,210000,沈阳市,210100,和平区,210102,110002
472,中华人民共和国,辽宁省,210000,沈阳市,210100,沈河区,210103,110013
473,中华人民共和国,辽宁省,210000,沈阳市,210100,大东区,210104,110044
474,中华人民共和国,辽宁省,210000,沈阳市,210100,皇姑区,210105,110031
475,中华人民共和国,辽宁省,210000,沈阳市,210100,铁西区,210106,110023
476,中华人民共和国,辽宁省,210000,沈阳市,210100,苏家屯区,210111,110102
477,中华人民共和国,辽宁省,210000,沈阳市,210100,东陵区,210112,110015
478,中华人民共和国,辽宁省,210000,沈阳市,210100,沈北新区,210113,110121
479,中华人民共和国,辽宁省,210000,沈阳市,210100,于洪区,210114,110024
480,中华人民共和国,辽宁省,210000,沈阳市,210100,辽中县,210122,110200
481,中华人民共和国,辽宁省,210000,沈阳市,210100,康平县,210123,110500
482,中华人民共和国,辽宁省,210000,沈阳市,210100,法库县,210124,110400
483,中华人民共和国,辽宁省,210000,沈阳市,210100,新民市,210181,110300
484,中华人民共和国,辽宁省,210000,沈阳市,210100,浑南新区,210182,110000
485,中华人民共和国,辽宁省,210000,沈阳市,210100,张士开发区,210183,110000
487,中华人民共和国,辽宁省,210000,沈阳市,210100,其它区,210185,110000
488,中华人民共和国,辽宁省,210000,大连市,210200,中山区,210202,116001
489,中华人民共和国,辽宁省,210000,大连市,210200,西岗区,210203,116011
490,中华人民共和国,辽宁省,210000,大连市,210200,沙河口区,210204,116021
491,中华人民共和国,辽宁省,210000,大连市,210200,甘井子区,210211,116033
492,中华人民共和国,辽宁省,210000,大连市,210200,旅顺口区,210212,116041
493,中华人民共和国,辽宁省,210000,大连市,210200,金州区,210213,116100
494,中华人民共和国,辽宁省,210000,大连市,210200,长海县,210224,116500
495,中华人民共和国,辽宁省,210000,大连市,210200,开发区,210251,116000
496,中华人民共和国,辽宁省,210000,大连市,210200,瓦房店市,210281,116300
497,中华人民共和国,辽宁省,210000,大连市,210200,普兰店市,210282,116200
498,中华人民共和国,辽宁省,210000,大连市,210200,庄河市,210283,116400
499,中华人民共和国,辽宁省,210000,大连市,210200,岭前区,210297,116000
500,中华人民共和国,辽宁省,210000,大连市,210200,其它区,210298,116000
501,中华人民共和国,辽宁省,210000,鞍山市,210300,铁东区,210302,114001
502,中华人民共和国,辽宁省,210000,鞍山市,210300,铁西区,210303,110023
503,中华人民共和国,辽宁省,210000,鞍山市,210300,立山区,210304,114031
504,中华人民共和国,辽宁省,210000,鞍山市,210300,千山区,210311,114041
505,中华人民共和国,辽宁省,210000,鞍山市,210300,台安县,210321,114100
506,中华人民共和国,辽宁省,210000,鞍山市,210300,岫岩满族自治县,210323,114300
507,中华人民共和国,辽宁省,210000,鞍山市,210300,高新区,210351,114000
508,中华人民共和国,辽宁省,210000,鞍山市,210300,海城市,210381,114200
509,中华人民共和国,辽宁省,210000,鞍山市,210300,其它区,210382,114000
510,中华人民共和国,辽宁省,210000,抚顺市,210400,新抚区,210402,113006
511,中华人民共和国,辽宁省,210000,抚顺市,210400,东洲区,210403,113003
512,中华人民共和国,辽宁省,210000,抚顺市,210400,望花区,210404,113001
513,中华人民共和国,辽宁省,210000,抚顺市,210400,顺城区,210411,113006
514,中华人民共和国,辽宁省,210000,抚顺市,210400,抚顺县,210421,113100
